Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Atherina,boyeri,22.25,-16.75,7201:226:2,0.41
Atherina,boyeri,20.75,-16.25,7201:206:3,0.46
Atherina,boyeri,40.75,40.25,1404:100:3,0.41
Atherina,boyeri,40.75,38.75,1403:208:4,0.45
Atherina,boyeri,40.75,38.25,1403:208:3,0.45
Atherina,boyeri,41.25,28.25,1402:218:1,0.41
Atherina,boyeri,41.25,27.75,1402:217:2,0.48
Atherina,boyeri,40.75,29.75,1402:209:4,0.42
Atherina,boyeri,40.75,29.25,1402:209:3,0.57
Atherina,boyeri,40.75,28.75,1402:208:4,0.46
Atherina,boyeri,40.75,28.25,1402:208:3,0.54
Atherina,boyeri,40.75,19.75,1401:209:4,0.40
Atherina,boyeri,44.75,12.75,1401:142:4,0.43
Atherina,boyeri,43.75,14.25,1401:134:3,0.46
Atherina,boyeri,42.25,12.25,1401:122:1,0.40
Atherina,boyeri,49.75,1.25,1400:391:3,0.47
Atherina,boyeri,49.75,0.75,1400:390:4,0.44
Atherina,boyeri,49.75,0.25,1400:390:3,0.41
Atherina,boyeri,49.25,0.25,1400:390:1,0.52
Atherina,boyeri,36.75,34.25,1303:364:3,0.54
Atherina,boyeri,34.75,36.25,1303:246:3,0.49
Atherina,boyeri,32.25,34.75,1303:124:2,0.42
Atherina,boyeri,31.75,34.25,1303:114:3,0.41
Atherina,boyeri,31.75,32.25,1303:112:3,0.49
Atherina,boyeri,31.25,32.75,1303:112:2,0.40
Atherina,boyeri,31.25,32.25,1303:112:1,0.47
Atherina,boyeri,31.75,31.75,1303:111:4,0.51
Atherina,boyeri,31.75,31.25,1303:111:3,0.53
Atherina,boyeri,31.25,31.75,1303:111:2,0.50
Atherina,boyeri,31.75,30.75,1303:110:4,0.54
Atherina,boyeri,31.75,30.25,1303:110:3,0.55
Atherina,boyeri,31.25,30.75,1303:110:2,0.54
Atherina,boyeri,31.25,30.25,1303:110:1,0.55
Atherina,boyeri,37.25,26.25,1302:476:1,0.47
Atherina,boyeri,36.75,29.25,1302:469:3,0.52
Atherina,boyeri,36.75,26.25,1302:466:3,0.48
Atherina,boyeri,36.25,26.25,1302:466:1,0.59
Atherina,boyeri,34.75,26.25,1302:246:3,0.42
Atherina,boyeri,32.25,25.25,1302:225:1,0.40
Atherina,boyeri,31.25,29.75,1302:219:2,0.56
Atherina,boyeri,31.25,28.75,1302:218:2,0.48
Atherina,boyeri,30.75,28.75,1302:208:4,0.46
Atherina,boyeri,34.75,24.75,1302:144:4,0.42
Atherina,boyeri,34.75,24.25,1302:144:3,0.51
Atherina,boyeri,32.25,24.75,1302:124:2,0.50
Atherina,boyeri,32.25,24.25,1302:124:1,0.59
Atherina,boyeri,37.25,12.75,1301:372:2,0.40
Atherina,boyeri,31.25,18.25,1301:218:1,0.54
Atherina,boyeri,34.25,11.75,1301:141:2,0.53
Atherina,boyeri,33.75,12.25,1301:132:3,0.43
Atherina,boyeri,49.75,-10.25,7401:390:3,0.64
Atherina,boyeri,49.25,-10.25,7401:390:1,0.73
Atherina,boyeri,49.75,-9.25,7400:499:3,0.60
Atherina,boyeri,49.25,-8.75,7400:498:2,0.74
Atherina,boyeri,48.25,-6.75,7400:486:2,0.72
Atherina,boyeri,48.25,-5.25,7400:485:1,0.61
Atherina,boyeri,48.75,-1.75,7400:381:4,0.61
Atherina,boyeri,48.75,-1.25,7400:381:3,0.60
Atherina,boyeri,47.25,-2.25,7400:372:1,0.62
Atherina,boyeri,46.25,-2.25,7400:362:1,0.79
Atherina,boyeri,45.75,-1.75,7400:351:4,0.79
Atherina,boyeri,42.75,-8.75,7400:228:4,0.60
Atherina,boyeri,33.25,-16.25,7301:236:1,0.66
Atherina,boyeri,32.75,-17.25,7301:227:3,0.68
Atherina,boyeri,32.75,-16.75,7301:226:4,0.67
Atherina,boyeri,32.75,-16.25,7301:226:3,0.66
Atherina,boyeri,30.25,-15.75,7301:205:2,0.70
Atherina,boyeri,28.75,-17.75,7201:487:4,0.61
Atherina,boyeri,28.25,-17.75,7201:487:2,0.63
Atherina,boyeri,28.25,-17.25,7201:487:1,0.63
Atherina,boyeri,28.75,-16.25,7201:486:3,0.63
Atherina,boyeri,28.25,-16.75,7201:486:2,0.65
Atherina,boyeri,28.25,-16.25,7201:486:1,0.68
Atherina,boyeri,28.25,-15.75,7201:485:2,0.68
Atherina,boyeri,28.25,-15.25,7201:485:1,0.70
Atherina,boyeri,27.75,-17.75,7201:477:4,0.61
Atherina,boyeri,27.75,-15.75,7201:475:4,0.73
Atherina,boyeri,29.25,-13.75,7201:393:2,0.77
Atherina,boyeri,28.75,-14.25,7201:384:3,0.72
Atherina,boyeri,28.25,-14.75,7201:384:2,0.70
Atherina,boyeri,28.75,-13.25,7201:383:3,0.79
Atherina,boyeri,28.75,-12.75,7201:382:4,0.71
Atherina,boyeri,22.75,-17.25,7201:227:3,0.75
Atherina,boyeri,40.25,29.25,1402:209:1,0.63
Atherina,boyeri,40.25,28.75,1402:208:2,0.68
Atherina,boyeri,40.25,28.25,1402:208:1,0.74
Atherina,boyeri,40.75,27.75,1402:207:4,0.62
Atherina,boyeri,40.75,27.25,1402:207:3,0.67
Atherina,boyeri,40.75,26.75,1402:206:4,0.75
Atherina,boyeri,45.75,12.75,1401:352:4,0.74
Atherina,boyeri,45.25,12.75,1401:352:2,0.76
Atherina,boyeri,44.25,12.25,1401:142:1,0.74
Atherina,boyeri,42.25,10.25,1401:120:1,0.79
Atherina,boyeri,36.75,36.25,1303:466:3,0.66
Atherina,boyeri,36.25,36.25,1303:466:1,0.61
Atherina,boyeri,36.75,32.25,1303:362:3,0.62
Atherina,boyeri,36.75,31.75,1303:361:4,0.60
Atherina,boyeri,37.25,27.75,1302:477:2,0.71
Atherina,boyeri,37.75,26.75,1302:476:4,0.62
Atherina,boyeri,37.75,26.25,1302:476:3,0.75
Atherina,boyeri,35.75,26.25,1302:456:3,0.65
Atherina,boyeri,35.25,26.25,1302:456:1,0.65
Atherina,boyeri,35.25,25.75,1302:455:2,0.73
Atherina,boyeri,35.25,25.25,1302:455:1,0.79
Atherina,boyeri,35.25,24.25,1302:354:1,0.75
Atherina,boyeri,35.25,23.75,1302:353:2,0.76
Atherina,boyeri,31.25,28.25,1302:218:1,0.62
Atherina,boyeri,31.25,27.75,1302:217:2,0.62
Atherina,boyeri,31.25,27.25,1302:217:1,0.63
Atherina,boyeri,31.25,26.75,1302:216:2,0.63
Atherina,boyeri,32.75,23.25,1302:123:3,0.74
Atherina,boyeri,32.25,23.75,1302:123:2,0.65
Atherina,boyeri,32.25,23.25,1302:123:1,0.70
Atherina,boyeri,32.75,22.75,1302:122:4,0.79
Atherina,boyeri,32.75,21.75,1302:121:4,0.78
Atherina,boyeri,32.75,21.25,1302:121:3,0.76
Atherina,boyeri,32.75,20.75,1302:120:4,0.74
Atherina,boyeri,32.75,20.25,1302:120:3,0.74
Atherina,boyeri,32.25,20.25,1302:120:1,0.74
Atherina,boyeri,31.75,20.25,1302:110:3,0.74
Atherina,boyeri,31.25,20.25,1302:110:1,0.72
Atherina,boyeri,30.75,20.25,1302:100:3,0.68
Atherina,boyeri,32.25,19.75,1301:229:2,0.75
Atherina,boyeri,32.25,15.75,1301:225:2,0.68
Atherina,boyeri,32.25,15.25,1301:225:1,0.70
Atherina,boyeri,31.75,19.75,1301:219:4,0.76
Atherina,boyeri,31.25,19.75,1301:219:2,0.74
Atherina,boyeri,31.25,17.75,1301:217:2,0.66
Atherina,boyeri,31.25,17.25,1301:217:1,0.67
Atherina,boyeri,31.25,16.75,1301:216:2,0.69
Atherina,boyeri,31.25,16.25,1301:216:1,0.70
Atherina,boyeri,31.75,15.75,1301:215:4,0.69
Atherina,boyeri,31.75,15.25,1301:215:3,0.71
Atherina,boyeri,31.25,15.75,1301:215:2,0.69
Atherina,boyeri,30.75,19.75,1301:209:4,0.69
Atherina,boyeri,30.25,19.75,1301:209:2,0.63
Atherina,boyeri,30.25,19.25,1301:209:1,0.63
Atherina,boyeri,30.75,18.75,1301:208:4,0.67
Atherina,boyeri,30.75,18.25,1301:208:3,0.66
Atherina,boyeri,30.25,18.75,1301:208:2,0.64
Atherina,boyeri,30.75,17.75,1301:207:4,0.66
Atherina,boyeri,34.25,10.25,1301:140:1,0.79
Atherina,boyeri,33.25,12.75,1301:132:2,0.73
Atherina,boyeri,33.75,11.25,1301:131:3,0.76
Atherina,boyeri,33.25,11.75,1301:131:2,0.78
Atherina,boyeri,33.25,11.25,1301:131:1,0.72
Atherina,boyeri,33.75,10.75,1301:130:4,0.75
Atherina,boyeri,33.75,10.25,1301:130:3,0.77
Atherina,boyeri,32.75,14.75,1301:124:4,0.72
Atherina,boyeri,32.75,14.25,1301:124:3,0.76
Atherina,boyeri,32.25,14.75,1301:124:2,0.73
Atherina,boyeri,32.75,13.75,1301:123:4,0.76
Atherina,boyeri,32.75,13.25,1301:123:3,0.75
Atherina,boyeri,32.75,12.75,1301:122:4,0.73
Atherina,boyeri,32.75,12.25,1301:122:3,0.72
Atherina,boyeri,47.75,-4.75,7400:374:4,0.85
Atherina,boyeri,47.75,-4.25,7400:374:3,0.87
Atherina,boyeri,47.75,-3.75,7400:373:4,0.90
Atherina,boyeri,47.75,-3.25,7400:373:3,0.85
Atherina,boyeri,47.25,-3.25,7400:373:1,1.00
Atherina,boyeri,47.75,-2.75,7400:372:4,0.80
Atherina,boyeri,47.25,-2.75,7400:372:2,0.89
Atherina,boyeri,47.25,-1.75,7400:371:2,0.93
Atherina,boyeri,46.75,-4.75,7400:364:4,0.83
Atherina,boyeri,46.25,-3.75,7400:363:2,1.00
Atherina,boyeri,46.75,-2.75,7400:362:4,1.00
Atherina,boyeri,46.75,-2.25,7400:362:3,1.00
Atherina,boyeri,46.75,-1.75,7400:361:4,1.00
Atherina,boyeri,46.25,-1.75,7400:361:2,1.00
Atherina,boyeri,46.25,-1.25,7400:361:1,1.00
Atherina,boyeri,45.75,-3.75,7400:353:4,1.00
Atherina,boyeri,45.75,-3.25,7400:353:3,1.00
Atherina,boyeri,45.25,-2.75,7400:352:2,1.00
Atherina,boyeri,45.25,-2.25,7400:352:1,1.00
Atherina,boyeri,45.75,-1.25,7400:351:3,1.00
Atherina,boyeri,45.25,-1.25,7400:351:1,1.00
Atherina,boyeri,45.75,-0.75,7400:350:4,0.80
Atherina,boyeri,45.25,-0.75,7400:350:2,1.00
Atherina,boyeri,43.25,-9.25,7400:239:1,1.00
Atherina,boyeri,43.75,-8.25,7400:238:3,1.00
Atherina,boyeri,43.25,-8.75,7400:238:2,1.00
Atherina,boyeri,43.25,-8.25,7400:238:1,1.00
Atherina,boyeri,43.75,-7.75,7400:237:4,1.00
Atherina,boyeri,43.75,-7.25,7400:237:3,1.00
Atherina,boyeri,43.75,-6.75,7400:236:4,1.00
Atherina,boyeri,43.75,-6.25,7400:236:3,1.00
Atherina,boyeri,43.75,-5.75,7400:235:4,1.00
Atherina,boyeri,43.75,-5.25,7400:235:3,1.00
Atherina,boyeri,42.75,-9.25,7400:229:3,1.00
Atherina,boyeri,42.25,-9.25,7400:229:1,1.00
Atherina,boyeri,42.25,-8.75,7400:228:2,1.00
Atherina,boyeri,41.75,-9.25,7400:219:3,1.00
Atherina,boyeri,41.75,-8.75,7400:218:4,1.00
Atherina,boyeri,41.25,-8.75,7400:218:2,0.93
Atherina,boyeri,40.75,-9.25,7400:209:3,1.00
Atherina,boyeri,40.75,-8.75,7400:208:4,1.00
Atherina,boyeri,40.25,-8.75,7400:208:2,1.00
Atherina,boyeri,44.75,-1.25,7400:141:3,1.00
Atherina,boyeri,44.25,-1.25,7400:141:1,1.00
Atherina,boyeri,43.75,-4.75,7400:134:4,1.00
Atherina,boyeri,43.25,-4.75,7400:134:2,1.00
Atherina,boyeri,43.25,-4.25,7400:134:1,1.00
Atherina,boyeri,43.75,-3.75,7400:133:4,1.00
Atherina,boyeri,43.75,-3.25,7400:133:3,1.00
Atherina,boyeri,43.25,-3.75,7400:133:2,1.00
Atherina,boyeri,43.25,-3.25,7400:133:1,1.00
Atherina,boyeri,43.75,-2.75,7400:132:4,1.00
Atherina,boyeri,43.25,-2.75,7400:132:2,1.00
Atherina,boyeri,43.25,-2.25,7400:132:1,1.00
Atherina,boyeri,43.75,-1.75,7400:131:4,1.00
Atherina,boyeri,43.75,-1.25,7400:131:3,1.00
Atherina,boyeri,43.25,-1.75,7400:131:2,1.00
Atherina,boyeri,39.75,-9.25,7300:499:3,1.00
Atherina,boyeri,39.25,-9.25,7300:499:1,1.00
Atherina,boyeri,39.75,-8.75,7300:498:4,1.00
Atherina,boyeri,38.75,-9.25,7300:489:3,1.00
Atherina,boyeri,38.25,-9.25,7300:489:1,1.00
Atherina,boyeri,38.75,-8.75,7300:488:4,1.00
Atherina,boyeri,38.25,-8.75,7300:488:2,1.00
Atherina,boyeri,37.75,-8.75,7300:478:4,1.00
Atherina,boyeri,37.25,-8.75,7300:478:2,1.00
Atherina,boyeri,37.25,-8.25,7300:478:1,1.00
Atherina,boyeri,37.25,-7.75,7300:477:2,1.00
Atherina,boyeri,37.25,-7.25,7300:477:1,1.00
Atherina,boyeri,37.25,-6.75,7300:476:2,1.00
Atherina,boyeri,36.75,-8.25,7300:468:3,1.00
Atherina,boyeri,36.75,-7.75,7300:467:4,1.00
Atherina,boyeri,36.75,-6.75,7300:466:4,1.00
Atherina,boyeri,36.75,-6.25,7300:466:3,1.00
Atherina,boyeri,36.25,-6.25,7300:466:1,1.00
Atherina,boyeri,36.25,-5.75,7300:465:2,1.00
Atherina,boyeri,36.25,-5.25,7300:465:1,1.00
Atherina,boyeri,35.75,-6.25,7300:456:3,1.00
Atherina,boyeri,35.25,-6.25,7300:456:1,1.00
Atherina,boyeri,35.75,-5.75,7300:455:4,1.00
Atherina,boyeri,35.75,-5.25,7300:455:3,1.00
Atherina,boyeri,35.25,-5.25,7300:455:1,1.00
Atherina,boyeri,39.75,-0.25,7300:390:3,1.00
Atherina,boyeri,39.25,-0.25,7300:390:1,1.00
Atherina,boyeri,38.75,-0.25,7300:380:3,1.00
Atherina,boyeri,38.25,-0.75,7300:380:2,1.00
Atherina,boyeri,38.25,-0.25,7300:380:1,1.00
Atherina,boyeri,37.75,-1.25,7300:371:3,1.00
Atherina,boyeri,37.25,-1.75,7300:371:2,1.00
Atherina,boyeri,37.25,-1.25,7300:371:1,1.00
Atherina,boyeri,37.75,-0.75,7300:370:4,1.00
Atherina,boyeri,36.75,-4.75,7300:364:4,1.00
Atherina,boyeri,36.75,-4.25,7300:364:3,1.00
Atherina,boyeri,36.25,-4.75,7300:364:2,1.00
Atherina,boyeri,36.75,-3.75,7300:363:4,1.00
Atherina,boyeri,36.75,-3.25,7300:363:3,1.00
Atherina,boyeri,36.75,-2.75,7300:362:4,1.00
Atherina,boyeri,36.75,-2.25,7300:362:3,1.00
Atherina,boyeri,36.75,-1.75,7300:361:4,1.00
Atherina,boyeri,35.25,-4.75,7300:354:2,1.00
Atherina,boyeri,35.25,-4.25,7300:354:1,1.00
Atherina,boyeri,35.25,-3.75,7300:353:2,1.00
Atherina,boyeri,35.25,-3.25,7300:353:1,1.00
Atherina,boyeri,35.75,-2.75,7300:352:4,1.00
Atherina,boyeri,35.25,-2.75,7300:352:2,1.00
Atherina,boyeri,35.25,-2.25,7300:352:1,1.00
Atherina,boyeri,35.75,-1.25,7300:351:3,1.00
Atherina,boyeri,35.25,-1.75,7300:351:2,1.00
Atherina,boyeri,35.25,-1.25,7300:351:1,1.00
Atherina,boyeri,35.75,-0.75,7300:350:4,1.00
Atherina,boyeri,35.75,-0.25,7300:350:3,1.00
Atherina,boyeri,34.75,-6.75,7300:246:4,1.00
Atherina,boyeri,34.75,-6.25,7300:246:3,1.00
Atherina,boyeri,34.25,-6.75,7300:246:2,1.00
Atherina,boyeri,33.25,-8.75,7300:238:2,1.00
Atherina,boyeri,33.25,-8.25,7300:238:1,1.00
Atherina,boyeri,33.75,-7.75,7300:237:4,1.00
Atherina,boyeri,33.75,-7.25,7300:237:3,1.00
Atherina,boyeri,33.75,-6.75,7300:236:4,1.00
Atherina,boyeri,32.75,-9.25,7300:229:3,1.00
Atherina,boyeri,32.25,-9.25,7300:229:1,1.00
Atherina,boyeri,32.75,-8.75,7300:228:4,1.00
Atherina,boyeri,31.75,-9.75,7300:219:4,1.00
Atherina,boyeri,31.75,-9.25,7300:219:3,1.00
Atherina,boyeri,31.25,-9.75,7300:219:2,1.00
Atherina,boyeri,30.75,-9.75,7300:209:4,1.00
Atherina,boyeri,30.25,-9.75,7300:209:2,1.00
Atherina,boyeri,27.75,-15.25,7201:475:3,0.82
Atherina,boyeri,25.25,-15.75,7201:455:2,1.00
Atherina,boyeri,25.25,-15.25,7201:455:1,0.95
Atherina,boyeri,29.25,-13.25,7201:393:1,1.00
Atherina,boyeri,29.25,-11.25,7201:391:1,1.00
Atherina,boyeri,29.75,-10.25,7201:390:3,1.00
Atherina,boyeri,29.25,-10.75,7201:390:2,1.00
Atherina,boyeri,29.25,-10.25,7201:390:1,1.00
Atherina,boyeri,28.25,-14.25,7201:384:1,1.00
Atherina,boyeri,28.75,-13.75,7201:383:4,1.00
Atherina,boyeri,28.25,-13.75,7201:383:2,1.00
Atherina,boyeri,28.75,-12.25,7201:382:3,1.00
Atherina,boyeri,28.25,-12.75,7201:382:2,1.00
Atherina,boyeri,28.25,-12.25,7201:382:1,1.00
Atherina,boyeri,28.75,-11.75,7201:381:4,1.00
Atherina,boyeri,28.75,-11.25,7201:381:3,1.00
Atherina,boyeri,28.25,-11.75,7201:381:2,1.00
Atherina,boyeri,28.25,-11.25,7201:381:1,1.00
Atherina,boyeri,28.75,-10.75,7201:380:4,1.00
Atherina,boyeri,27.75,-13.25,7201:373:3,1.00
Atherina,boyeri,27.25,-13.25,7201:373:1,1.00
Atherina,boyeri,27.75,-12.75,7201:372:4,1.00
Atherina,boyeri,26.75,-14.25,7201:364:3,1.00
Atherina,boyeri,26.25,-14.75,7201:364:2,1.00
Atherina,boyeri,26.25,-14.25,7201:364:1,1.00
Atherina,boyeri,26.75,-13.75,7201:363:4,1.00
Atherina,boyeri,26.75,-13.25,7201:363:3,1.00
Atherina,boyeri,25.75,-14.75,7201:354:4,1.00
Atherina,boyeri,25.25,-14.75,7201:354:2,0.96
Atherina,boyeri,24.75,-16.25,7201:246:3,1.00
Atherina,boyeri,24.25,-16.25,7201:246:1,1.00
Atherina,boyeri,24.75,-15.75,7201:245:4,0.94
Atherina,boyeri,24.75,-15.25,7201:245:3,0.84
Atherina,boyeri,24.25,-15.75,7201:245:2,0.96
Atherina,boyeri,24.25,-15.25,7201:245:1,0.91
Atherina,boyeri,23.75,-16.25,7201:236:3,1.00
Atherina,boyeri,23.25,-16.75,7201:236:2,0.99
Atherina,boyeri,23.25,-16.25,7201:236:1,1.00
Atherina,boyeri,23.75,-15.75,7201:235:4,0.93
Atherina,boyeri,23.25,-15.75,7201:235:2,0.92
Atherina,boyeri,22.75,-16.25,7201:226:3,0.90
Atherina,boyeri,22.25,-16.25,7201:226:1,0.81
Atherina,boyeri,24.75,-14.75,7201:144:4,0.96
Atherina,boyeri,29.75,-9.75,7200:499:4,1.00
Atherina,boyeri,41.25,25.25,1402:215:1,0.91
Atherina,boyeri,40.25,27.75,1402:207:2,0.80
Atherina,boyeri,40.25,27.25,1402:207:1,0.86
Atherina,boyeri,40.75,26.25,1402:206:3,0.84
Atherina,boyeri,40.25,26.75,1402:206:2,0.89
Atherina,boyeri,40.25,26.25,1402:206:1,0.90
Atherina,boyeri,40.75,25.75,1402:205:4,0.93
Atherina,boyeri,40.75,25.25,1402:205:3,1.00
Atherina,boyeri,40.25,25.75,1402:205:2,0.96
Atherina,boyeri,40.25,25.25,1402:205:1,1.00
Atherina,boyeri,40.75,24.75,1402:104:4,1.00
Atherina,boyeri,40.75,24.25,1402:104:3,1.00
Atherina,boyeri,40.25,24.25,1402:104:1,1.00
Atherina,boyeri,40.75,23.75,1402:103:4,1.00
Atherina,boyeri,40.25,23.75,1402:103:2,1.00
Atherina,boyeri,40.25,23.25,1402:103:1,1.00
Atherina,boyeri,40.75,22.75,1402:102:4,1.00
Atherina,boyeri,40.25,22.75,1402:102:2,1.00
Atherina,boyeri,45.25,14.75,1401:354:2,1.00
Atherina,boyeri,45.25,14.25,1401:354:1,1.00
